Order_ID,Order_Date,Customer_ID,Customer_Name,Customer_City,Customer_Type,Product_Name,Quantity_Ordered,Quantity_Shipped,Unit_Price,Order_Value,Fulfillment_Status,Days_to_Fulfill
ORD-100189,2024-01-24,CUST-007,Buffalo Fresh Market,"Buffalo, NY",Retail,Peppers,327,327,3.02,987.37,Fulfilled,1.0
ORD-100190,2024-01-25,CUST-002,FreshMart Distribution,"Montreal, QC",Distributor,Mixed Produce,76,76,2.84,215.55,Fulfilled,2.0
ORD-100191,2024-01-25,CUST-010,Atlantic Supermarkets,"Boston, MA",Retail,Lettuce,391,391,1.47,573.05,Fulfilled,1.0
ORD-100192,2024-01-25,CUST-012,Philly Fresh Foods,"Philadelphia, PA",Distributor,Tomatoes,193,84,2.57,495.98,Partial,3.0
ORD-100193,2024-01-25,CUST-003,Midwest Foods Co.,"Chicago, IL",Distributor,Lettuce,372,372,1.54,571.93,Fulfilled,4.0
ORD-100194,2024-01-25,CUST-010,Atlantic Supermarkets,"Boston, MA",Retail,Peppers,300,300,3.07,921.52,Fulfilled,1.0
ORD-100195,2024-01-25,CUST-004,Great Lakes Grocers,"Detroit, MI",Retail,Strawberries,285,285,4.04,1151.17,Fulfilled,2.0
ORD-100196,2024-01-25,CUST-005,East Coast Produce,"New York, NY",Wholesale,Strawberries,361,361,4.12,1486.74,Fulfilled,4.0
ORD-100197,2024-01-25,CUST-001,Metro Grocery Chain,"Toronto, ON",Retail,Peppers,207,207,3.18,657.49,Fulfilled,2.0
ORD-100198,2024-01-25,CUST-008,Steel City Distributors,"Pittsburgh, PA",Distributor,Strawberries,342,342,3.9,1332.4,Fulfilled,4.0
ORD-100199,2024-01-26,CUST-010,Atlantic Supermarkets,"Boston, MA",Retail,Strawberries,168,168,3.88,652.16,Fulfilled,1.0
ORD-100200,2024-01-26,CUST-002,FreshMart Distribution,"Montreal, QC",Distributor,Peppers,21,21,3.05,64.07,Fulfilled,2.0
ORD-100201,2024-01-26,CUST-006,Capital City Foods,"Ottawa, ON",Retail,Mixed Produce,82,82,2.68,219.76,Fulfilled,3.0
ORD-100202,2024-01-26,CUST-006,Capital City Foods,"Ottawa, ON",Retail,Mixed Produce,94,94,2.7,253.62,Fulfilled,3.0
ORD-100203,2024-01-26,CUST-008,Steel City Distributors,"Pittsburgh, PA",Distributor,Tomatoes,216,216,2.54,547.82,Fulfilled,2.0
ORD-100204,2024-01-26,CUST-008,Steel City Distributors,"Pittsburgh, PA",Distributor,Mixed Produce,439,439,2.74,1204.67,Fulfilled,4.0
ORD-100205,2024-01-26,CUST-002,FreshMart Distribution,"Montreal, QC",Distributor,Cucumbers,387,387,1.87,725.14,Fulfilled,3.0
ORD-100206,2024-01-26,CUST-001,Metro Grocery Chain,"Toronto, ON",Retail,Strawberries,449,335,3.81,1709.34,Partial,1.0
ORD-100207,2024-01-26,CUST-004,Great Lakes Grocers,"Detroit, MI",Retail,Mixed Produce,168,168,2.86,481.09,Fulfilled,3.0
ORD-100208,2024-01-26,CUST-006,Capital City Foods,"Ottawa, ON",Retail,Tomatoes,160,160,2.41,385.29,Fulfilled,3.0
ORD-100209,2024-01-27,CUST-003,Midwest Foods Co.,"Chicago, IL",Distributor,Mixed Produce,327,327,2.92,953.46,Fulfilled,3.0
ORD-100210,2024-01-27,CUST-002,FreshMart Distribution,"Montreal, QC",Distributor,Strawberries,288,288,3.88,1118.53,Fulfilled,2.0
ORD-100211,2024-01-27,CUST-010,Atlantic Supermarkets,"Boston, MA",Retail,Mixed Produce,212,212,2.77,586.72,Fulfilled,3.0
ORD-100212,2024-01-27,CUST-007,Buffalo Fresh Market,"Buffalo, NY",Retail,Strawberries,443,443,4.06,1798.22,Fulfilled,1.0
ORD-100213,2024-01-27,CUST-011,Southern Produce Hub,"Atlanta, GA",Wholesale,Strawberries,207,207,3.94,815.93,Fulfilled,1.0
ORD-100214,2024-01-27,CUST-007,Buffalo Fresh Market,"Buffalo, NY",Retail,Mixed Produce,282,282,2.7,762.51,Fulfilled,2.0
ORD-100215,2024-01-28,CUST-005,East Coast Produce,"New York, NY",Wholesale,Tomatoes,376,287,2.56,962.18,Partial,4.0
ORD-100216,2024-01-28,CUST-001,Metro Grocery Chain,"Toronto, ON",Retail,Cucumbers,281,281,1.87,524.08,Fulfilled,4.0
ORD-100217,2024-01-28,CUST-009,Heartland Grocers,"Columbus, OH",Retail,Cucumbers,181,181,1.78,323.08,Fulfilled,4.0
ORD-100218,2024-01-28,CUST-002,FreshMart Distribution,"Montreal, QC",Distributor,Tomatoes,329,196,2.39,785.56,Partial,2.0
ORD-100219,2024-01-28,CUST-005,East Coast Produce,"New York, NY",Wholesale,Mixed Produce,381,381,2.82,1074.12,Fulfilled,1.0
ORD-100220,2024-01-29,CUST-012,Philly Fresh Foods,"Philadelphia, PA",Distributor,Peppers,135,0,2.95,398.9,Cancelled,
ORD-100221,2024-01-29,CUST-006,Capital City Foods,"Ottawa, ON",Retail,Lettuce,204,204,1.49,304.22,Fulfilled,4.0
ORD-100222,2024-01-29,CUST-012,Philly Fresh Foods,"Philadelphia, PA",Distributor,Cucumbers,196,97,1.79,351.75,Partial,4.0
ORD-100223,2024-01-29,CUST-004,Great Lakes Grocers,"Detroit, MI",Retail,Strawberries,273,273,4.12,1124.28,Fulfilled,4.0
ORD-100224,2024-01-29,CUST-007,Buffalo Fresh Market,"Buffalo, NY",Retail,Cucumbers,47,47,1.76,82.57,Fulfilled,3.0
ORD-100225,2024-01-29,CUST-012,Philly Fresh Foods,"Philadelphia, PA",Distributor,Lettuce,138,138,1.55,214.23,Fulfilled,1.0
ORD-100226,2024-01-30,CUST-007,Buffalo Fresh Market,"Buffalo, NY",Retail,Tomatoes,39,39,2.41,93.81,Fulfilled,4.0
ORD-100227,2024-01-30,CUST-007,Buffalo Fresh Market,"Buffalo, NY",Retail,Strawberries,405,405,4.08,1652.4,Fulfilled,3.0
ORD-100228,2024-01-30,CUST-012,Philly Fresh Foods,"Philadelphia, PA",Distributor,Cucumbers,269,0,1.71,461.03,Pending,
ORD-100229,2024-01-30,CUST-001,Metro Grocery Chain,"Toronto, ON",Retail,Lettuce,401,401,1.56,624.24,Fulfilled,2.0
ORD-100230,2024-01-30,CUST-009,Heartland Grocers,"Columbus, OH",Retail,Cucumbers,312,312,1.72,536.36,Fulfilled,2.0
ORD-100231,2024-01-30,CUST-001,Metro Grocery Chain,"Toronto, ON",Retail,Peppers,218,218,3.07,668.67,Fulfilled,3.0
ORD-100232,2024-01-31,CUST-001,Metro Grocery Chain,"Toronto, ON",Retail,Cucumbers,399,399,1.75,699.85,Fulfilled,2.0
ORD-100233,2024-01-31,CUST-008,Steel City Distributors,"Pittsburgh, PA",Distributor,Cucumbers,393,393,1.76,690.04,Fulfilled,3.0
ORD-100234,2024-01-31,CUST-011,Southern Produce Hub,"Atlanta, GA",Wholesale,Tomatoes,236,236,2.54,600.11,Fulfilled,1.0
ORD-100235,2024-01-31,CUST-002,FreshMart Distribution,"Montreal, QC",Distributor,Tomatoes,404,404,2.44,984.37,Fulfilled,3.0
ORD-100236,2024-01-31,CUST-007,Buffalo Fresh Market,"Buffalo, NY",Retail,Strawberries,121,121,3.9,471.38,Fulfilled,4.0
ORD-100237,2024-01-31,CUST-009,Heartland Grocers,"Columbus, OH",Retail,Lettuce,347,347,1.54,532.67,Fulfilled,1.0
ORD-100238,2024-02-01,CUST-004,Great Lakes Grocers,"Detroit, MI",Retail,Cucumbers,190,190,1.82,344.99,Fulfilled,1.0
ORD-100239,2024-02-01,CUST-006,Capital City Foods,"Ottawa, ON",Retail,Cucumbers,229,229,1.72,393.64,Fulfilled,4.0
ORD-100240,2024-02-01,CUST-008,Steel City Distributors,"Pittsburgh, PA",Distributor,Mixed Produce,227,227,2.76,625.82,Fulfilled,3.0
ORD-100241,2024-02-01,CUST-002,FreshMart Distribution,"Montreal, QC",Distributor,Peppers,339,339,3.15,1067.67,Fulfilled,4.0
ORD-100242,2024-02-01,CUST-005,East Coast Produce,"New York, NY",Wholesale,Cucumbers,275,275,1.85,508.9,Fulfilled,2.0
ORD-100243,2024-02-01,CUST-012,Philly Fresh Foods,"Philadelphia, PA",Distributor,Peppers,249,249,3.15,784.65,Fulfilled,3.0
ORD-100244,2024-02-01,CUST-009,Heartland Grocers,"Columbus, OH",Retail,Tomatoes,96,96,2.5,240.32,Fulfilled,3.0
ORD-100245,2024-02-02,CUST-012,Philly Fresh Foods,"Philadelphia, PA",Distributor,Lettuce,355,355,1.51,536.58,Fulfilled,3.0
ORD-100246,2024-02-02,CUST-010,Atlantic Supermarkets,"Boston, MA",Retail,Tomatoes,283,283,2.55,722.35,Fulfilled,4.0
ORD-100247,2024-02-02,CUST-003,Midwest Foods Co.,"Chicago, IL",Distributor,Lettuce,397,397,1.56,619.95,Fulfilled,2.0
ORD-100248,2024-02-02,CUST-003,Midwest Foods Co.,"Chicago, IL",Distributor,Lettuce,48,48,1.51,72.69,Fulfilled,2.0
ORD-100249,2024-02-02,CUST-008,Steel City Distributors,"Pittsburgh, PA",Distributor,Cucumbers,362,156,1.87,677.42,Partial,4.0
ORD-100250,2024-02-02,CUST-011,Southern Produce Hub,"Atlanta, GA",Wholesale,Mixed Produce,335,335,2.82,943.81,Fulfilled,2.0
ORD-100251,2024-02-02,CUST-006,Capital City Foods,"Ottawa, ON",Retail,Lettuce,95,95,1.57,149.05,Fulfilled,2.0
ORD-100252,2024-02-02,CUST-001,Metro Grocery Chain,"Toronto, ON",Retail,Mixed Produce,206,0,2.7,555.84,Cancelled,
ORD-100253,2024-02-03,CUST-005,East Coast Produce,"New York, NY",Wholesale,Peppers,336,336,3.09,1037.12,Fulfilled,4.0
ORD-100254,2024-02-03,CUST-006,Capital City Foods,"Ottawa, ON",Retail,Mixed Produce,325,325,2.72,883.79,Fulfilled,3.0
ORD-100255,2024-02-03,CUST-002,FreshMart Distribution,"Montreal, QC",Distributor,Strawberries,34,34,3.88,131.76,Fulfilled,1.0
ORD-100256,2024-02-03,CUST-006,Capital City Foods,"Ottawa, ON",Retail,Strawberries,186,186,4.01,745.35,Fulfilled,3.0
ORD-100257,2024-02-03,CUST-005,East Coast Produce,"New York, NY",Wholesale,Lettuce,495,495,1.44,713.25,Fulfilled,1.0
ORD-100258,2024-02-03,CUST-003,Midwest Foods Co.,"Chicago, IL",Distributor,Cucumbers,155,155,1.82,282.36,Fulfilled,4.0
ORD-100259,2024-02-03,CUST-004,Great Lakes Grocers,"Detroit, MI",Retail,Cucumbers,415,334,1.77,732.82,Partial,3.0
ORD-100260,2024-02-04,CUST-006,Capital City Foods,"Ottawa, ON",Retail,Lettuce,385,385,1.46,561.48,Fulfilled,4.0
ORD-100261,2024-02-04,CUST-005,East Coast Produce,"New York, NY",Wholesale,Mixed Produce,444,444,2.74,1217.21,Fulfilled,4.0
ORD-100262,2024-02-04,CUST-004,Great Lakes Grocers,"Detroit, MI",Retail,Lettuce,37,37,1.5,55.36,Fulfilled,4.0
ORD-100263,2024-02-04,CUST-004,Great Lakes Grocers,"Detroit, MI",Retail,Lettuce,148,148,1.47,217.52,Fulfilled,2.0
ORD-100264,2024-02-04,CUST-004,Great Lakes Grocers,"Detroit, MI",Retail,Lettuce,446,446,1.43,636.16,Fulfilled,1.0
ORD-100265,2024-02-04,CUST-009,Heartland Grocers,"Columbus, OH",Retail,Lettuce,336,336,1.45,485.76,Fulfilled,3.0
ORD-100266,2024-02-04,CUST-007,Buffalo Fresh Market,"Buffalo, NY",Retail,Peppers,89,89,3.16,280.87,Fulfilled,1.0
ORD-100267,2024-02-04,CUST-009,Heartland Grocers,"Columbus, OH",Retail,Tomatoes,265,265,2.6,690.0,Fulfilled,1.0
ORD-100268,2024-02-04,CUST-006,Capital City Foods,"Ottawa, ON",Retail,Lettuce,286,286,1.53,436.65,Fulfilled,4.0
ORD-100269,2024-02-05,CUST-005,East Coast Produce,"New York, NY",Wholesale,Lettuce,480,480,1.54,736.99,Fulfilled,4.0
ORD-100270,2024-02-05,CUST-010,Atlantic Supermarkets,"Boston, MA",Retail,Lettuce,80,80,1.49,119.05,Fulfilled,1.0
ORD-100271,2024-02-05,CUST-007,Buffalo Fresh Market,"Buffalo, NY",Retail,Mixed Produce,153,153,2.87,438.84,Fulfilled,4.0
ORD-100272,2024-02-05,CUST-003,Midwest Foods Co.,"Chicago, IL",Distributor,Lettuce,27,27,1.56,42.15,Fulfilled,1.0
ORD-100273,2024-02-05,CUST-004,Great Lakes Grocers,"Detroit, MI",Retail,Tomatoes,149,149,2.47,367.46,Fulfilled,4.0
ORD-100274,2024-02-05,CUST-004,Great Lakes Grocers,"Detroit, MI",Retail,Strawberries,308,308,4.04,1243.94,Fulfilled,3.0
ORD-100275,2024-02-05,CUST-011,Southern Produce Hub,"Atlanta, GA",Wholesale,Tomatoes,480,480,2.51,1203.32,Fulfilled,3.0
ORD-100276,2024-02-05,CUST-011,Southern Produce Hub,"Atlanta, GA",Wholesale,Cucumbers,462,221,1.88,867.09,Partial,2.0
ORD-100277,2024-02-06,CUST-011,Southern Produce Hub,"Atlanta, GA",Wholesale,Mixed Produce,27,27,2.71,73.12,Fulfilled,3.0
ORD-100278,2024-02-06,CUST-007,Buffalo Fresh Market,"Buffalo, NY",Retail,Mixed Produce,393,166,2.94,1155.3,Partial,1.0
ORD-100279,2024-02-06,CUST-010,Atlantic Supermarkets,"Boston, MA",Retail,Peppers,220,0,3.07,674.36,Cancelled,
ORD-100280,2024-02-06,CUST-002,FreshMart Distribution,"Montreal, QC",Distributor,Tomatoes,126,126,2.56,322.32,Fulfilled,2.0
ORD-100281,2024-02-06,CUST-009,Heartland Grocers,"Columbus, OH",Retail,Mixed Produce,362,362,2.9,1048.98,Fulfilled,4.0
ORD-100282,2024-02-06,CUST-005,East Coast Produce,"New York, NY",Wholesale,Tomatoes,283,283,2.46,697.57,Fulfilled,2.0
ORD-100283,2024-02-06,CUST-007,Buffalo Fresh Market,"Buffalo, NY",Retail,Mixed Produce,214,214,2.89,618.08,Fulfilled,2.0
ORD-100284,2024-02-06,CUST-004,Great Lakes Grocers,"Detroit, MI",Retail,Tomatoes,361,154,2.45,882.82,Partial,3.0
ORD-100285,2024-02-06,CUST-009,Heartland Grocers,"Columbus, OH",Retail,Mixed Produce,145,145,2.91,422.54,Fulfilled,4.0
ORD-100286,2024-02-06,CUST-006,Capital City Foods,"Ottawa, ON",Retail,Cucumbers,463,262,1.76,815.48,Partial,2.0
ORD-100287,2024-02-07,CUST-008,Steel City Distributors,"Pittsburgh, PA",Distributor,Lettuce,266,0,1.54,410.81,Pending,
ORD-100288,2024-02-07,CUST-011,Southern Produce Hub,"Atlanta, GA",Wholesale,Lettuce,358,0,1.54,550.82,Cancelled,
ORD-100289,2024-02-07,CUST-003,Midwest Foods Co.,"Chicago, IL",Distributor,Strawberries,186,186,4.08,759.04,Fulfilled,1.0
ORD-100290,2024-02-07,CUST-004,Great Lakes Grocers,"Detroit, MI",Retail,Strawberries,339,339,4.01,1360.34,Fulfilled,2.0
ORD-100291,2024-02-07,CUST-010,Atlantic Supermarkets,"Boston, MA",Retail,Tomatoes,258,258,2.52,650.04,Fulfilled,4.0
ORD-100292,2024-02-07,CUST-011,Southern Produce Hub,"Atlanta, GA",Wholesale,Mixed Produce,388,388,2.71,1050.96,Fulfilled,2.0
ORD-100293,2024-02-07,CUST-009,Heartland Grocers,"Columbus, OH",Retail,Lettuce,267,267,1.53,409.55,Fulfilled,2.0
ORD-100294,2024-02-07,CUST-006,Capital City Foods,"Ottawa, ON",Retail,Cucumbers,468,468,1.76,822.37,Fulfilled,1.0
ORD-100295,2024-02-08,CUST-003,Midwest Foods Co.,"Chicago, IL",Distributor,Mixed Produce,284,284,2.8,794.05,Fulfilled,3.0
ORD-100296,2024-02-08,CUST-012,Philly Fresh Foods,"Philadelphia, PA",Distributor,Cucumbers,286,286,1.87,535.97,Fulfilled,4.0
ORD-100297,2024-02-08,CUST-001,Metro Grocery Chain,"Toronto, ON",Retail,Tomatoes,496,496,2.4,1189.81,Fulfilled,3.0
ORD-100298,2024-02-08,CUST-001,Metro Grocery Chain,"Toronto, ON",Retail,Cucumbers,340,0,1.84,625.72,Pending,
ORD-100299,2024-02-08,CUST-005,East Coast Produce,"New York, NY",Wholesale,Peppers,122,81,3.14,383.57,Partial,2.0
ORD-100300,2024-02-08,CUST-008,Steel City Distributors,"Pittsburgh, PA",Distributor,Tomatoes,166,166,2.48,411.14,Fulfilled,4.0
ORD-100301,2024-02-08,CUST-008,Steel City Distributors,"Pittsburgh, PA",Distributor,Mixed Produce,61,61,2.71,165.54,Fulfilled,1.0
ORD-100302,2024-02-08,CUST-001,Metro Grocery Chain,"Toronto, ON",Retail,Strawberries,397,0,4.12,1635.48,Pending,
ORD-100303,2024-02-08,CUST-007,Buffalo Fresh Market,"Buffalo, NY",Retail,Tomatoes,144,144,2.43,350.0,Fulfilled,1.0
ORD-100304,2024-02-09,CUST-002,FreshMart Distribution,"Montreal, QC",Distributor,Tomatoes,59,59,2.39,140.99,Fulfilled,2.0
ORD-100305,2024-02-09,CUST-007,Buffalo Fresh Market,"Buffalo, NY",Retail,Mixed Produce,206,206,2.92,601.22,Fulfilled,1.0
ORD-100306,2024-02-09,CUST-006,Capital City Foods,"Ottawa, ON",Retail,Peppers,170,0,3.04,517.12,Pending,
ORD-100307,2024-02-09,CUST-004,Great Lakes Grocers,"Detroit, MI",Retail,Cucumbers,226,91,1.85,418.0,Partial,2.0
ORD-100308,2024-02-09,CUST-011,Southern Produce Hub,"Atlanta, GA",Wholesale,Peppers,84,84,2.97,249.47,Fulfilled,4.0
ORD-100309,2024-02-09,CUST-009,Heartland Grocers,"Columbus, OH",Retail,Peppers,462,462,3.16,1460.47,Fulfilled,4.0
ORD-100310,2024-02-09,CUST-012,Philly Fresh Foods,"Philadelphia, PA",Distributor,Tomatoes,490,263,2.47,1212.04,Partial,1.0
ORD-100311,2024-02-09,CUST-005,East Coast Produce,"New York, NY",Wholesale,Lettuce,380,260,1.57,595.97,Partial,2.0
ORD-100312,2024-02-10,CUST-005,East Coast Produce,"New York, NY",Wholesale,Lettuce,448,448,1.54,689.63,Fulfilled,1.0
ORD-100313,2024-02-10,CUST-009,Heartland Grocers,"Columbus, OH",Retail,Strawberries,150,150,3.95,591.95,Fulfilled,1.0
ORD-100314,2024-02-10,CUST-010,Atlantic Supermarkets,"Boston, MA",Retail,Mixed Produce,451,451,2.88,1300.88,Fulfilled,4.0
ORD-100315,2024-02-10,CUST-005,East Coast Produce,"New York, NY",Wholesale,Lettuce,464,0,1.46,675.99,Pending,
ORD-100316,2024-02-10,CUST-011,Southern Produce Hub,"Atlanta, GA",Wholesale,Tomatoes,103,103,2.49,256.21,Fulfilled,3.0
ORD-100317,2024-02-10,CUST-012,Philly Fresh Foods,"Philadelphia, PA",Distributor,Tomatoes,49,49,2.53,124.13,Fulfilled,2.0
ORD-100318,2024-02-10,CUST-004,Great Lakes Grocers,"Detroit, MI",Retail,Mixed Produce,220,220,2.87,631.27,Fulfilled,2.0
ORD-100319,2024-02-11,CUST-001,Metro Grocery Chain,"Toronto, ON",Retail,Cucumbers,155,155,1.83,283.15,Fulfilled,1.0
ORD-100320,2024-02-11,CUST-004,Great Lakes Grocers,"Detroit, MI",Retail,Peppers,168,136,3.06,514.78,Partial,3.0
ORD-100321,2024-02-11,CUST-010,Atlantic Supermarkets,"Boston, MA",Retail,Cucumbers,255,255,1.74,443.22,Fulfilled,4.0
ORD-100322,2024-02-11,CUST-005,East Coast Produce,"New York, NY",Wholesale,Peppers,99,0,3.12,309.01,Cancelled,
ORD-100323,2024-02-11,CUST-006,Capital City Foods,"Ottawa, ON",Retail,Tomatoes,498,498,2.6,1296.51,Fulfilled,3.0
ORD-100324,2024-02-12,CUST-007,Buffalo Fresh Market,"Buffalo, NY",Retail,Peppers,161,161,3.08,496.01,Fulfilled,1.0
ORD-100325,2024-02-12,CUST-003,Midwest Foods Co.,"Chicago, IL",Distributor,Peppers,253,253,3.24,818.69,Fulfilled,4.0
ORD-100326,2024-02-12,CUST-002,FreshMart Distribution,"Montreal, QC",Distributor,Peppers,129,129,3.22,415.74,Fulfilled,2.0
ORD-100327,2024-02-12,CUST-011,Southern Produce Hub,"Atlanta, GA",Wholesale,Cucumbers,96,96,1.75,167.71,Fulfilled,4.0
ORD-100328,2024-02-12,CUST-003,Midwest Foods Co.,"Chicago, IL",Distributor,Cucumbers,440,440,1.81,794.38,Fulfilled,4.0
ORD-100329,2024-02-12,CUST-002,FreshMart Distribution,"Montreal, QC",Distributor,Strawberries,276,276,4.01,1106.21,Fulfilled,3.0
ORD-100330,2024-02-13,CUST-004,Great Lakes Grocers,"Detroit, MI",Retail,Peppers,165,165,3.05,503.62,Fulfilled,2.0
ORD-100331,2024-02-13,CUST-009,Heartland Grocers,"Columbus, OH",Retail,Mixed Produce,172,99,2.73,469.6,Partial,2.0
ORD-100332,2024-02-13,CUST-007,Buffalo Fresh Market,"Buffalo, NY",Retail,Cucumbers,371,371,1.87,695.61,Fulfilled,4.0
ORD-100333,2024-02-13,CUST-003,Midwest Foods Co.,"Chicago, IL",Distributor,Strawberries,387,387,3.99,1544.34,Fulfilled,1.0
ORD-100334,2024-02-13,CUST-007,Buffalo Fresh Market,"Buffalo, NY",Retail,Peppers,124,124,3.03,375.93,Fulfilled,1.0
ORD-100335,2024-02-13,CUST-011,Southern Produce Hub,"Atlanta, GA",Wholesale,Peppers,76,76,3.03,230.35,Fulfilled,4.0
ORD-100336,2024-02-13,CUST-010,Atlantic Supermarkets,"Boston, MA",Retail,Mixed Produce,349,349,2.83,988.21,Fulfilled,4.0
ORD-100337,2024-02-13,CUST-008,Steel City Distributors,"Pittsburgh, PA",Distributor,Peppers,76,76,3.2,243.13,Fulfilled,3.0
ORD-100338,2024-02-13,CUST-003,Midwest Foods Co.,"Chicago, IL",Distributor,Strawberries,242,242,3.89,941.31,Fulfilled,4.0
ORD-100339,2024-02-14,CUST-011,Southern Produce Hub,"Atlanta, GA",Wholesale,Cucumbers,342,342,1.84,630.96,Fulfilled,4.0
ORD-100340,2024-02-14,CUST-010,Atlantic Supermarkets,"Boston, MA",Retail,Peppers,150,150,3.25,488.06,Fulfilled,2.0
ORD-100341,2024-02-14,CUST-005,East Coast Produce,"New York, NY",Wholesale,Cucumbers,463,463,1.88,868.86,Fulfilled,3.0
ORD-100342,2024-02-14,CUST-007,Buffalo Fresh Market,"Buffalo, NY",Retail,Lettuce,258,258,1.56,403.65,Fulfilled,1.0
ORD-100343,2024-02-14,CUST-003,Midwest Foods Co.,"Chicago, IL",Distributor,Mixed Produce,120,100,2.66,319.52,Partial,3.0
ORD-100344,2024-02-14,CUST-007,Buffalo Fresh Market,"Buffalo, NY",Retail,Peppers,122,122,3.18,387.61,Fulfilled,1.0
ORD-100345,2024-02-14,CUST-011,Southern Produce Hub,"Atlanta, GA",Wholesale,Cucumbers,30,30,1.75,52.46,Fulfilled,1.0
ORD-100346,2024-02-14,CUST-012,Philly Fresh Foods,"Philadelphia, PA",Distributor,Cucumbers,44,0,1.85,81.39,Cancelled,
ORD-100347,2024-02-14,CUST-005,East Coast Produce,"New York, NY",Wholesale,Cucumbers,192,192,1.89,362.72,Fulfilled,3.0
ORD-100348,2024-02-15,CUST-007,Buffalo Fresh Market,"Buffalo, NY",Retail,Tomatoes,359,359,2.58,925.87,Fulfilled,3.0
ORD-100349,2024-02-15,CUST-012,Philly Fresh Foods,"Philadelphia, PA",Distributor,Strawberries,187,187,3.95,738.73,Fulfilled,2.0
ORD-100350,2024-02-15,CUST-001,Metro Grocery Chain,"Toronto, ON",Retail,Lettuce,482,482,1.5,722.74,Fulfilled,4.0
ORD-100351,2024-02-15,CUST-005,East Coast Produce,"New York, NY",Wholesale,Lettuce,193,0,1.5,289.04,Cancelled,
ORD-100352,2024-02-15,CUST-006,Capital City Foods,"Ottawa, ON",Retail,Mixed Produce,144,72,2.86,412.45,Partial,4.0
ORD-100353,2024-02-16,CUST-005,East Coast Produce,"New York, NY",Wholesale,Peppers,144,144,3.19,459.25,Fulfilled,3.0
ORD-100354,2024-02-16,CUST-007,Buffalo Fresh Market,"Buffalo, NY",Retail,Cucumbers,102,102,1.71,174.52,Fulfilled,1.0
ORD-100355,2024-02-16,CUST-011,Southern Produce Hub,"Atlanta, GA",Wholesale,Cucumbers,67,67,1.75,117.03,Fulfilled,4.0
ORD-100356,2024-02-16,CUST-002,FreshMart Distribution,"Montreal, QC",Distributor,Strawberries,91,91,3.89,354.15,Fulfilled,2.0
ORD-100357,2024-02-16,CUST-004,Great Lakes Grocers,"Detroit, MI",Retail,Lettuce,57,0,1.44,82.28,Cancelled,
ORD-100358,2024-02-16,CUST-002,FreshMart Distribution,"Montreal, QC",Distributor,Cucumbers,451,451,1.82,820.2,Fulfilled,1.0
ORD-100359,2024-02-16,CUST-004,Great Lakes Grocers,"Detroit, MI",Retail,Peppers,218,218,3.23,704.53,Fulfilled,1.0
ORD-100360,2024-02-16,CUST-005,East Coast Produce,"New York, NY",Wholesale,Peppers,152,152,3.09,469.84,Fulfilled,1.0
ORD-100361,2024-02-17,CUST-012,Philly Fresh Foods,"Philadelphia, PA",Distributor,Lettuce,321,321,1.45,465.61,Fulfilled,4.0
ORD-100362,2024-02-17,CUST-004,Great Lakes Grocers,"Detroit, MI",Retail,Cucumbers,113,58,1.76,198.79,Partial,2.0
ORD-100363,2024-02-17,CUST-009,Heartland Grocers,"Columbus, OH",Retail,Strawberries,435,435,4.12,1790.13,Fulfilled,4.0
ORD-100364,2024-02-17,CUST-011,Southern Produce Hub,"Atlanta, GA",Wholesale,Peppers,65,65,3.24,210.85,Fulfilled,1.0
ORD-100365,2024-02-17,CUST-005,East Coast Produce,"New York, NY",Wholesale,Cucumbers,132,132,1.77,233.95,Fulfilled,2.0
ORD-100366,2024-02-17,CUST-004,Great Lakes Grocers,"Detroit, MI",Retail,Cucumbers,477,477,1.73,826.71,Fulfilled,1.0
ORD-100367,2024-02-17,CUST-007,Buffalo Fresh Market,"Buffalo, NY",Retail,Cucumbers,474,474,1.86,880.01,Fulfilled,1.0
ORD-100368,2024-02-17,CUST-003,Midwest Foods Co.,"Chicago, IL",Distributor,Peppers,146,146,3.07,448.68,Fulfilled,3.0
ORD-100369,2024-02-18,CUST-003,Midwest Foods Co.,"Chicago, IL",Distributor,Cucumbers,87,56,1.76,153.17,Partial,3.0
ORD-100370,2024-02-18,CUST-005,East Coast Produce,"New York, NY",Wholesale,Mixed Produce,400,400,2.92,1169.51,Fulfilled,2.0
ORD-100371,2024-02-18,CUST-006,Capital City Foods,"Ottawa, ON",Retail,Cucumbers,253,253,1.78,451.32,Fulfilled,3.0
ORD-100372,2024-02-18,CUST-002,FreshMart Distribution,"Montreal, QC",Distributor,Lettuce,214,214,1.57,336.56,Fulfilled,3.0
ORD-100373,2024-02-18,CUST-011,Southern Produce Hub,"Atlanta, GA",Wholesale,Mixed Produce,104,104,2.69,279.74,Fulfilled,1.0
ORD-100374,2024-02-18,CUST-006,Capital City Foods,"Ottawa, ON",Retail,Peppers,65,33,3.16,205.47,Partial,4.0
ORD-100375,2024-02-19,CUST-006,Capital City Foods,"Ottawa, ON",Retail,Lettuce,480,480,1.5,720.35,Fulfilled,4.0
ORD-100376,2024-02-19,CUST-003,Midwest Foods Co.,"Chicago, IL",Distributor,Tomatoes,160,0,2.43,389.09,Pending,
ORD-100377,2024-02-19,CUST-012,Philly Fresh Foods,"Philadelphia, PA",Distributor,Cucumbers,315,315,1.82,574.11,Fulfilled,1.0
ORD-100378,2024-02-19,CUST-004,Great Lakes Grocers,"Detroit, MI",Retail,Peppers,142,97,3.02,429.47,Partial,4.0
